season,episode,index,timestamp,text 
6,24,234,"00:15:03,532 --> 00:15:07,241",The Gentleman Daysailerhas become available again.
6,24,235,"00:15:07,452 --> 00:15:10,205","I believe you made a bid of $1 8,000?"
6,24,236,"00:15:10,452 --> 00:15:13,364",You have to pay that.It's not just a guess.
6,24,237,"00:15:16,572 --> 00:15:19,006",I was actually relievedI didn't win the boat.
6,24,238,"00:15:19,212 --> 00:15:20,645",My wife would've killed me.
6,24,239,"00:15:20,852 --> 00:15:23,286",Are you kidding?She'll love this boat!
6,24,240,"00:15:23,532 --> 00:15:25,602",-What is your wife's name?-It's Pam.
6,24,241,"00:15:25,852 --> 00:15:30,209",It's Pam. Just imagine this.The Pam.
6,24,242,"00:15:32,852 --> 00:15:34,490",I don't think she'd like that.
6,24,243,"00:15:35,332 --> 00:15:39,245",Imagine this:The Mr. Bowmont.
6,24,244,"00:15:39,812 --> 00:15:40,881",I don't think so.
6,24,245,"00:15:41,092 --> 00:15:43,367",Let me paint you a little picture.
6,24,246,"00:15:44,372 --> 00:15:48,490",You are setting sail up the Hudson.You've got the wind in your arms.
6,24,247,"00:15:50,652 --> 00:15:54,281",You get all that peace and quietyou've always wanted.
6,24,248,"00:15:54,612 --> 00:15:57,445",You get back to nature.You can go fishing.
6,24,249,"00:15:57,652 --> 00:16:00,883","You get one of those hats,people call you captain."
6,24,250,"00:16:01,372 --> 00:16:03,966","And then when you're old, Cappy."
6,24,251,"00:16:05,652 --> 00:16:07,722",It's for a good cause.All right!
6,24,252,"00:16:07,932 --> 00:16:10,366",-No way! It's mine!-What?
6,24,253,"00:16:12,852 --> 00:16:14,570","The stuff you said, I want that!"
6,24,254,"00:16:14,852 --> 00:16:17,320","But, Joey, you don't have $20,000!"
6,24,255,"00:16:17,532 --> 00:16:21,047",Who cares? I'll make payments!I want the Mr. Bowmont!
6,24,256,"00:16:27,132 --> 00:16:28,247",You're back!
6,24,257,"00:16:28,452 --> 00:16:30,090",Let me see your hand!
6,24,258,"00:16:31,732 --> 00:16:33,165",Why do you want to see my hand?
6,24,259,"00:16:33,372 --> 00:16:36,045","I want to see what's in your hand,the trash."
6,24,260,"00:16:39,052 --> 00:16:42,362",It's all dirty.You should throw this out.
6,24,261,"00:16:47,772 --> 00:16:49,967",-What did you just do?-What happened?
6,24,262,"00:16:50,172 --> 00:16:53,482","-Richard was there. I couldn't do it.-Oh, no."
6,24,263,"00:16:53,692 --> 00:16:57,731",I was gonna surprise her tomorrow.Now you've ruined it.
6,24,264,"00:16:57,972 --> 00:16:58,961",We didn't.
6,24,265,"00:16:59,172 --> 00:17:01,640",You walk in here andask to see her hand!
6,24,266,"00:17:02,932 --> 00:17:06,527","A palm reader, a manicurist,a hand doctor."
6,24,267,"00:17:07,332 --> 00:17:09,607",-Glove salesman.-Good one!
6,24,268,"00:17:12,172 --> 00:17:14,208",This is terrible.What am I gonna do?
6,24,269,"00:17:14,452 --> 00:17:18,650",She only suspects something.So just throw her off the track.
6,24,270,"00:17:18,852 --> 00:17:22,128",I'll make her think marriageis the last thing on my mind.
6,24,271,"00:17:22,332 --> 00:17:24,892",Convince her you're scaredof commitment.
6,24,272,"00:17:25,092 --> 00:17:27,560",I can do that.I've had 30 years of practice.
6,24,273,"00:17:27,852 --> 00:17:30,571",Being you is finally gonna pay off!
6,24,274,"00:17:32,372 --> 00:17:33,691",Had to go to the basement. . .
6,24,275,"00:17:33,932 --> 00:17:37,368",. . .some idiot keeps stuffingthe chute with pizza boxes.
6,24,276,"00:17:37,972 --> 00:17:40,167",That guy's still doing that?
6,24,277,"00:17:42,052 --> 00:17:44,771","My God, let me see your hand!"
6,24,278,"00:17:45,012 --> 00:17:48,163","No, you're too late!She already took out the trash!"
6,24,279,"00:17:57,532 --> 00:18:01,605",I have never hadsuch a healthy breakup.
6,24,280,"00:18:01,852 --> 00:18:05,003",She was such a grownup about it.
6,24,281,"00:18:05,332 --> 00:18:08,369",She didn 't seem too immature for me.
6,24,282,"00:18:09,052 --> 00:18:12,169",Did ljust make a huge mistake?
6,24,283,"00:18:12,412 --> 00:18:13,845",Ross? Wait!
6,24,284,"00:18:14,052 --> 00:18:17,362","Elizabeth, thank God.I was just thinking about--"
6,24,285,"00:18:17,572 --> 00:18:18,561",You suck!
6,24,286,"00:18:19,692 --> 00:18:20,681",What?
6,24,287,"00:18:28,332 --> 00:18:30,766",Breakup's still on.
6,24,288,"00:18:38,572 --> 00:18:39,561",Here she comes.
6,24,289,"00:18:39,772 --> 00:18:42,332",Do I look likeI don't want to get married?
6,24,290,"00:18:44,092 --> 00:18:46,606","And, also, a little like aFrench guy."
6,24,291,"00:18:49,652 --> 00:18:51,404",I never noticed that before.
6,24,292,"00:18:54,732 --> 00:18:55,721",What are you up to?
6,24,293,"00:18:56,212 --> 00:18:59,363",Just hanging out.Talking about web sites.
6,24,294,"00:19:01,412 --> 00:19:04,165",We saw this interesting web siteabout marriage.
6,24,295,"00:19:04,412 --> 00:19:06,403",How unnecessary it is.
6,24,296,"00:19:06,612 --> 00:19:09,285",How it's a way for governmentsto keep tabs on you.
6,24,297,"00:19:09,492 --> 00:19:11,164","Yeah, Big Brother."
6,24,298,"00:19:12,452 --> 00:19:13,805",That's a little crazy.
6,24,299,"00:19:14,052 --> 00:19:18,170",Although I am glad you're lookingat other things on the lnternet.
6,24,300,"00:19:19,012 --> 00:19:23,403","Got me thinking,why would anybody want to get married?"
6,24,301,"00:19:23,612 --> 00:19:26,922",To celebrate the relationship.To solidify the commitment.
6,24,302,"00:19:27,132 --> 00:19:29,805",To declare your love for one anotherto the world.
6,24,303,"00:19:33,812 --> 00:19:35,484","Well, that's good to know."
6,24,304,"00:19:38,052 --> 00:19:40,168",The Mr. Bowmont's here!
6,24,305,"00:19:46,052 --> 00:19:49,283",A customer wants to compliment you.Shall I let him in?
6,24,306,"00:19:49,492 --> 00:19:51,767",Sure! I love this part!
6,24,307,"00:19:52,532 --> 00:19:54,727",-Come on in.-Hi.
6,24,308,"00:19:57,132 --> 00:19:59,088",I'm not here to compliment the chef.
6,24,309,"00:19:59,292 --> 00:20:02,967",I hate when people come backto compliment the chef.
6,24,310,"00:20:03,172 --> 00:20:05,163",Like I've nothing better to do.
6,24,311,"00:20:06,492 --> 00:20:07,481",What's up?
6,24,312,"00:20:07,692 --> 00:20:10,604",It was great seeing youthe other night.
6,24,313,"00:20:10,892 --> 00:20:12,291",Good to see you too.
6,24,314,"00:20:14,052 --> 00:20:15,405",Came to tell me that?
6,24,315,"00:20:15,732 --> 00:20:18,963",No. Came here to tell yousomething else.
6,24,9999,"00:20:20,772 --> 00:20:23,809",Came here to tell youI still love you.
6,25,1,"00:00:0,500 --> 00:00:2,00","<font color=""#ffff00"" size=14>www.tvsubtitles.net</font>"
6,25,2,"00:00:04,732 --> 00:00:06,609",What? What did you-- What?
6,25,3,"00:00:08,532 --> 00:00:10,045",I still love you.
6,25,4,"00:00:10,292 --> 00:00:13,568",I know I shouldn't evenbe here telling you this.
6,25,5,"00:00:13,812 --> 00:00:15,928","You're with Chandler,who I really like."
6,25,6,"00:00:16,172 --> 00:00:18,003","You say he's straight,I'll believe you."
6,25,7,"00:00:20,092 --> 00:00:23,767","After seeing you, I knew if I didn'ttell you I'd always regret it."
6,25,8,"00:00:24,012 --> 00:00:26,970",Letting you go wasthe stupidest thing I ever did.
6,25,9,"00:00:28,292 --> 00:00:30,726",You're really notsupposed to be back here.
6,25,10,"00:00:31,372 --> 00:00:35,729",I'm sorry. I know this isthe wrong time and the wrong place. . .
6,25,11,"00:00:35,932 --> 00:00:37,684",. . .but I had to tell you.
6,25,12,"00:00:38,212 --> 00:00:40,601",I want to spend my life with youand marry you.
6,25,13,"00:00:42,572 --> 00:00:44,051",I want to have kids with you.
6,25,14,"00:00:48,012 --> 00:00:50,321",Why don't they put chairs back here?
6,25,15,"00:00:51,812 --> 00:00:54,849","I know this is crazy,but am I too late?"
6,25,16,"00:00:55,332 --> 00:00:58,642","Yes, you're too late.Where was all this three years ago?"
6,25,17,"00:00:58,892 --> 00:01:01,167",I know. I was an idiot.
6,25,18,"00:01:01,412 --> 00:01:03,642",And I tried to forget you.I really did.
6,25,19,"00:01:03,892 --> 00:01:08,488","After we had lunch last year, I spentsix months in Africa trying to forget."
6,25,20,"00:01:09,012 --> 00:01:11,924",-What were you doing in Africa?-Working with blind kids.
6,25,21,"00:01:12,172 --> 00:01:14,527",What are you doing to me?
6,25,22,"00:01:15,012 --> 00:01:16,525","Look, l. . . ."
6,25,23,"00:01:16,772 --> 00:01:20,162","I'm sorry,but it's not gonna happen."
6,25,24,"00:01:20,412 --> 00:01:23,768",That's fine. I'll walk away.And I'll never bother you again.
6,25,25,"00:01:24,012 --> 00:01:27,687",Only if you tell me Chandler'swilling to give you everything I am.
6,25,26,"00:01:28,212 --> 00:01:30,726","Well, he is. I mean. . ."
6,25,27,"00:01:30,932 --> 00:01:33,162",. . .marriage is all he talks about.
6,25,28,"00:01:34,572 --> 00:01:37,132","In fact, I'm the onemaking him wait."
6,25,29,"00:01:37,372 --> 00:01:39,124",You are? Why?
6,25,30,"00:01:39,332 --> 00:01:40,526",Why?
6,25,31,"00:01:41,532 --> 00:01:43,329",Because of the government.
6,25,32,"00:01:45,252 --> 00:01:47,402",The One With The Proposal - Part 2
6,25,33,"00:01:47,572 --> 00:01:48,561",English Subtitles byGelula/SDI
6,25,34,"00:02:23,092 --> 00:02:25,128",Isn't it incredible?
6,25,35,"00:02:25,412 --> 00:02:28,245",Monica and Chandlerare getting married.
6,25,36,"00:02:28,492 --> 00:02:31,404",I know. They'll be so happy together.
6,25,37,"00:02:31,812 --> 00:02:34,406",Two best friends in love.How often does that happen?
6,25,38,"00:02:34,652 --> 00:02:36,529",-Not that often.-No.
6,25,39,"00:02:37,492 --> 00:02:39,005",I'm so happy for them.
6,25,40,"00:02:39,252 --> 00:02:41,561",Me too. So happy for them.
6,25,41,"00:02:42,212 --> 00:02:44,521",I'm so happy and not at all jealous.
6,25,42,"00:02:45,092 --> 00:02:48,528","Oh, no! God, definitely not jealous."
6,25,43,"00:02:53,212 --> 00:02:57,125",I'm probably 98% happyand maybe 2% jealous.
6,25,44,"00:02:57,412 --> 00:02:58,845",What's 2%? That's nothing.
6,25,45,"00:02:59,092 --> 00:03:00,525",Totally.
6,25,46,"00:03:03,132 --> 00:03:05,441",-I'm like 90-1 0.-Yeah. Me too.
6,25,47,"00:03:10,132 --> 00:03:12,123",Have you guys seen Chandler?
6,25,48,"00:03:15,572 --> 00:03:18,132",No. But you know whowas looking for you?
6,25,49,"00:03:18,332 --> 00:03:19,526",Tenille.
6,25,50,"00:03:27,092 --> 00:03:29,925",So that marriage stuffyou were saying yesterday?
6,25,51,"00:03:30,132 --> 00:03:32,600","-You don't really believe that.-Sure, I do."
6,25,52,"00:03:32,852 --> 00:03:36,288","In fact, I think the whole conceptof marriage is unnatural."
6,25,53,"00:03:36,812 --> 00:03:40,122",Look at pigs. Let's takea second here and look at pigs.
6,25,54,"00:03:41,012 --> 00:03:42,570",Pigs don't mate for life.
6,25,55,"00:03:42,812 --> 00:03:46,248",A pig can have 1 00 sexual partnersin a lifetime.
6,25,56,"00:03:46,492 --> 00:03:50,326","And that's just an ordinary pig,not even a pig that's good at sports."
6,25,57,"00:03:51,412 --> 00:03:52,731",Wait a minute.
6,25,58,"00:03:53,692 --> 00:03:56,729",Are you telling meyou may never want to get married?
6,25,59,"00:03:56,932 --> 00:03:59,366","Never say never, but, probably. . ."
6,25,60,"00:03:59,612 --> 00:04:00,965",". . .yeah, never."
6,25,61,"00:04:01,932 --> 00:04:03,126","Oh, my God."
6,25,62,"00:04:03,372 --> 00:04:06,045",Then what are we even doing?What is this?
6,25,63,"00:04:06,292 --> 00:04:09,523","Whoa, whoa, whoa!What is all this pressure?"
6,25,64,"00:04:10,092 --> 00:04:11,764",Is this some new strategy?
6,25,65,"00:04:12,012 --> 00:04:15,561","Why don't you put down your copyof The Rules, huh, man-trap?"
6,25,66,"00:04:17,012 --> 00:04:18,923",You know what? I gotta go.
6,25,67,"00:04:21,132 --> 00:04:23,521",It's okay. I got a plan.
6,25,68,"00:04:28,932 --> 00:04:31,492",-We're gonna find love.-Definitely.
6,25,69,"00:04:33,012 --> 00:04:35,526","Yeah, I'm pretty confident about that."
6,25,70,"00:04:36,092 --> 00:04:40,131",That's what makes it so easy to be80% happy for Monica and Chandler.
6,25,71,"00:04:41,332 --> 00:04:44,130",-Would be nice to have a guarantee.-What do you mean?
6,25,72,"00:04:44,372 --> 00:04:46,522",Some people make deals with a friend.
6,25,73,"00:04:46,772 --> 00:04:51,163","Like if neither of them are marriedby 40, they marry each other."
6,25,74,"00:04:51,452 --> 00:04:52,965",-You mean a backup?-Exactly.
6,25,75,"00:04:53,212 --> 00:04:54,884",I've got that.
6,25,76,"00:04:56,412 --> 00:04:57,765",You do?
6,25,77,"00:04:58,012 --> 00:04:59,206",-Who?-Joey?
6,25,78,"00:04:59,452 --> 00:05:02,250",Joey? Are you serious?
6,25,79,"00:05:02,492 --> 00:05:04,084",I locked him in years ago.
6,25,80,"00:05:07,132 --> 00:05:11,967","Wait. So if neither of you aremarried by 40, you'll marry Joey?"
6,25,81,"00:05:12,212 --> 00:05:13,850",Yep. We shook on it.
6,25,82,"00:05:14,532 --> 00:05:18,320","But believe me, that is nothow he wanted to seal the deal."
6,25,83,"00:05:19,492 --> 00:05:20,925",Seriously?
6,25,84,"00:05:21,132 --> 00:05:23,009",I think his exact words were. . . .
6,25,85,"00:05:25,652 --> 00:05:26,846",Charming.
6,25,86,"00:05:27,692 --> 00:05:29,728",He's just a backup.
6,25,87,"00:05:37,572 --> 00:05:38,721","Hey, Monica."
6,25,88,"00:05:38,932 --> 00:05:41,048",Have you seen Rachel?Or a mirror?
6,25,89,"00:05:42,532 --> 00:05:44,204","It's for my boat. Cool, huh?"
6,25,90,"00:05:44,852 --> 00:05:46,046","Yeah, it's great."
6,25,91,"00:05:46,292 --> 00:05:48,681",What's the matter?Talk to the captain.
6,25,92,"00:05:50,692 --> 00:05:53,843",Just realizingI'm in a dead-end relationship.
6,25,93,"00:05:54,172 --> 00:05:55,730",He's giving you a hard time?
6,25,94,"00:05:55,932 --> 00:05:59,129",I don't want to get married tomorrow.But I want to believe. . .
6,25,95,"00:05:59,332 --> 00:06:02,244",". . .we're going somewhere,that I'm not wasting my time."
6,25,96,"00:06:02,492 --> 00:06:05,450","-You know Chandler.-No, I don't know Chandler."
6,25,97,"00:06:05,692 --> 00:06:09,605",Not anymore.It's like something's changed.
6,25,98,"00:06:09,852 --> 00:06:11,046",Maybe you changed.
6,25,99,"00:06:11,972 --> 00:06:13,291",I didn't change.
6,25,100,"00:06:13,772 --> 00:06:15,330",Maybe that's the problem.
6,25,101,"00:06:17,012 --> 00:06:19,731",-What?-Chandler is a complex fellow.
6,25,102,"00:06:19,972 --> 00:06:22,532",One who is unlikely to take a wife.
6,25,103,"00:06:25,332 --> 00:06:28,449",Does he think I'll justwait around for nothing?
6,25,104,"00:06:28,692 --> 00:06:31,570",Face it.Chandler is against marriage.
6,25,105,"00:06:31,812 --> 00:06:33,723",And always will be.
6,25,106,"00:06:34,892 --> 00:06:37,531","Well, there's some peoplewho do want to marry me."
6,25,107,"00:06:37,732 --> 00:06:40,087",-There are?-Yeah. Richard.
6,25,108,"00:06:40,492 --> 00:06:42,369",Richard said he wants to marry you?
6,25,109,"00:06:44,052 --> 00:06:46,885",-And Chandler says he hates marriage?-That's right.
6,25,110,"00:06:47,692 --> 00:06:49,603",Chandler loves marriage!
6,25,111,"00:06:51,812 --> 00:06:53,848",You just told me he hates marriage!
6,25,112,"00:06:54,092 --> 00:06:57,448",That he's a complex fellowwho's unlikely to take a wife!
6,25,113,"00:06:57,692 --> 00:07:00,126",That he's against marriageand always will be!
6,25,114,"00:07:00,572 --> 00:07:02,642",You got that from what I said?
6,25,115,"00:07:09,532 --> 00:07:11,921","-Rach.-Hey, you."
6,25,116,"00:07:13,412 --> 00:07:14,925",-Come on in.-Thank you.
6,25,117,"00:07:15,412 --> 00:07:18,245",I'm so sorryto hear about you and Elizabeth.
6,25,118,"00:07:18,492 --> 00:07:22,326","Thanks. Yeah, I really thoughtwe'd be able to make it work."
6,25,119,"00:07:22,572 --> 00:07:24,563",I guess it just wasn't meant to be.
6,25,120,"00:07:24,812 --> 00:07:26,291",Yeah. Love.
6,25,121,"00:07:27,092 --> 00:07:29,128","It's a tricky business, isn't it?"
6,25,122,"00:07:30,212 --> 00:07:31,406",I guess so.
6,25,123,"00:07:31,812 --> 00:07:33,962",So what do you say we make a pact?
6,25,124,"00:07:34,212 --> 00:07:37,568","If you and I are both single by 40,we get married."
6,25,125,"00:07:37,812 --> 00:07:40,724","I mean, we know each other,we like each other. . ."
6,25,126,"00:07:40,972 --> 00:07:44,760",". . .we've already slept together,so there'll be no surprises there."
6,25,127,"00:07:45,012 --> 00:07:46,650","No, like, ""What's that?"""
6,25,128,"00:07:49,812 --> 00:07:53,885","-Oh, you want me to be your backup.-Exactly."
6,25,129,"00:07:54,132 --> 00:07:56,123",Yeah. I already have one.
6,25,130,"00:07:57,612 --> 00:07:58,806",-Who?-Phoebe.
6,25,131,"00:07:59,052 --> 00:08:00,246",Phoebe?
6,25,132,"00:08:01,092 --> 00:08:03,731",But she just said Joey is her backup.
6,25,133,"00:08:03,972 --> 00:08:06,122","Oh, I don't think so."
6,25,134,"00:08:06,892 --> 00:08:10,521",I just spoke with her. She saidthat she and Joey made a deal.
6,25,135,"00:08:10,772 --> 00:08:13,570",That's impossible.We have had a deal for years.
6,25,136,"00:08:13,812 --> 00:08:15,165",We shook on it.
6,25,137,"00:08:15,412 --> 00:08:18,722","Although, believe me,she wanted to do a lot more than that."
6,25,138,"00:08:22,932 --> 00:08:24,126",Where have you been?
6,25,139,"00:08:25,012 --> 00:08:27,890",I was making a coconut phonewith the Professor.
6,25,140,"00:08:29,772 --> 00:08:32,605",Richard told Monicahe wants to marry her.
6,25,141,"00:08:32,972 --> 00:08:34,769",-What?-I've been looking for you.
6,25,142,"00:08:35,012 --> 00:08:36,331",Stop messing with her!
6,25,143,"00:08:36,572 --> 00:08:40,167",And I would have if these damnboat shoes wouldn't keep flying off!
6,25,144,"00:08:40,812 --> 00:08:42,848","-Oh, my God!-I know! They suck!"
6,25,145,"00:08:43,892 --> 00:08:46,770",He's not supposed to ask herto marry him! I am!
6,25,146,"00:08:47,012 --> 00:08:48,331",-I know!-What--?
6,25,147,"00:08:48,532 --> 00:08:52,127",You know what I'll do?I'll go over there and kick his ass!
6,25,148,"00:08:52,492 --> 00:08:53,925",Will you help me?
6,25,149,"00:08:55,732 --> 00:08:58,565","Look, us getting our asses kickedis not a solution."
6,25,150,"00:09:00,772 --> 00:09:04,003","-Look, just go and find Monica.-You're right."
6,25,151,"00:09:04,572 --> 00:09:06,369",I'm gonna get the ring. . .
6,25,152,"00:09:06,612 --> 00:09:07,965",. . .I'll go find her. . .
6,25,153,"00:09:08,372 --> 00:09:09,566",. . .and I'll propose!
6,25,154,"00:09:10,372 --> 00:09:11,646",Dude! Dude! Dude!
6,25,155,"00:09:12,692 --> 00:09:15,729",That coconut phonemight be good for the boat.
6,25,156,"00:09:31,412 --> 00:09:32,606",Hi.
6,25,157,"00:09:35,052 --> 00:09:36,246",Hi.
6,25,158,"00:09:39,012 --> 00:09:40,604",I don't know why I'm here.
6,25,159,"00:09:41,292 --> 00:09:42,771",I didn't ask.
6,25,160,"00:09:45,172 --> 00:09:46,525",You want to come in?
6,25,161,"00:09:46,772 --> 00:09:48,125",I don't know.
6,25,162,"00:09:48,972 --> 00:09:50,530","Oh, okay."
6,25,163,"00:09:51,372 --> 00:09:54,330",I'll just leave the door openand go sit on the couch.
6,25,164,"00:09:56,812 --> 00:09:58,530",Chandler is such an idiot!
6,25,165,"00:09:58,772 --> 00:09:59,966",Drink?
6,25,166,"00:10:01,212 --> 00:10:03,567",-Scotch on the---Rocks with a twist?
6,25,167,"00:10:04,372 --> 00:10:05,725",I remember.
6,25,168,"00:10:08,492 --> 00:10:10,528",You still smoking cigars?
6,25,169,"00:10:11,412 --> 00:10:13,721",No. That's art.
6,25,170,"00:10:15,412 --> 00:10:17,642","If it bothers you,I can put my art out."
6,25,171,"00:10:18,972 --> 00:10:20,928","No, that's okay."
6,25,172,"00:10:23,212 --> 00:10:24,725","So, Monica. . ."
6,25,173,"00:10:25,012 --> 00:10:26,650",. . .Iet me ask you a question.
6,25,174,"00:10:26,892 --> 00:10:29,042","Since we broke up, do you ever. . ."
6,25,175,"00:10:29,332 --> 00:10:30,481",. . .think about me?
6,25,176,"00:10:32,092 --> 00:10:34,925","Actually, I thought about youa couple months ago."
6,25,177,"00:10:35,172 --> 00:10:37,163","-Really?-Yeah, but it's because l. . ."
6,25,178,"00:10:37,412 --> 00:10:40,722",". . .had an eye exam,and I don't like my new eye doctor."
6,25,179,"00:10:42,012 --> 00:10:43,445",-Who is it?-Edward Nevsky.
6,25,180,"00:10:43,692 --> 00:10:45,091","Yeah, he's no good."
6,25,181,"00:10:47,092 --> 00:10:50,129",Do you ever think about me in. . .
6,25,182,"00:10:50,932 --> 00:10:52,411",. . .a non-eye-doctor way?
6,25,183,"00:10:52,692 --> 00:10:53,886",No.
6,25,184,"00:10:58,212 --> 00:11:01,921",Because getting over you wasthe hardest thing I've ever had to do.
6,25,185,"00:11:02,612 --> 00:11:04,682",I never let myself think about you.
6,25,186,"00:11:12,092 --> 00:11:14,811","Phoebe, you picked Joey and Ross?"
6,25,187,"00:11:15,052 --> 00:11:16,644",You can't have two backups!
6,25,188,"00:11:17,292 --> 00:11:18,850",Of course I can.
6,25,189,"00:11:19,092 --> 00:11:21,560",It's just good senseto back up your backup.
6,25,190,"00:11:21,812 --> 00:11:24,372","-Look, I've already lost Chandler.-What?"
6,25,191,"00:11:25,212 --> 00:11:26,440","Hey, Phoebe!"
6,25,192,"00:11:26,692 --> 00:11:27,920",We're both backups?
6,25,193,"00:11:28,132 --> 00:11:30,646",How could you do this to me?
6,25,194,"00:11:31,332 --> 00:11:35,325",What are you complaining about?You were both aware of the situation.
6,25,195,"00:11:35,572 --> 00:11:37,369","-I was not!-No, we weren't!"
6,25,196,"00:11:37,612 --> 00:11:41,082",This kind of back talkisn't gonna fly when we're married.
6,25,197,"00:11:41,932 --> 00:11:43,923",You can't have both. Pick one.
6,25,198,"00:11:44,172 --> 00:11:45,571","-Pick me!-No, pick me!"
6,25,199,"00:11:45,812 --> 00:11:48,326",I don't want to end up an old maid.
6,25,200,"00:11:49,532 --> 00:11:50,760","Well, let's see."
6,25,201,"00:11:51,012 --> 00:11:53,128",Ross is a good father.
6,25,202,"00:11:53,372 --> 00:11:54,566",But. . .
6,25,203,"00:11:54,812 --> 00:11:57,087",. . .Joey has a boat. This is hard.
6,25,204,"00:11:57,332 --> 00:11:59,448",This is crazy.I want to switch to Rachel.
6,25,205,"00:11:59,692 --> 00:12:00,966",I want to switch too.
6,25,206,"00:12:01,212 --> 00:12:03,089","No, wait!"
6,25,207,"00:12:03,812 --> 00:12:06,770","Wait, guys.Don't make any rash decisions."
6,25,208,"00:12:07,012 --> 00:12:08,923",Remember my promise:
6,25,209,"00:12:09,132 --> 00:12:12,010","If we get married,three times a week."
6,25,210,"00:12:12,252 --> 00:12:13,731","Oh, my God. Phoebe. . . ."
6,25,211,"00:12:13,972 --> 00:12:16,247",I'm talking about massages.
6,25,212,"00:12:16,492 --> 00:12:18,562","No, I'm not."
6,25,213,"00:12:21,572 --> 00:12:24,166",I know how to settle this.Here's what we'll do.
6,25,214,"00:12:24,412 --> 00:12:26,528","I'll write ""Joey"" . . ."
6,25,215,"00:12:26,732 --> 00:12:27,960",. . .on one napkin.
6,25,216,"00:12:28,212 --> 00:12:30,965","And I'm going to write ""Ross""on the other napkin. . ."
6,25,217,"00:12:31,212 --> 00:12:32,770",. . .and we'll pick one.
6,25,218,"00:12:33,012 --> 00:12:35,321",That person will be our backup.Here we go.
6,25,219,"00:12:35,532 --> 00:12:37,124",-That sounds fair.-All right.
6,25,220,"00:12:37,372 --> 00:12:38,851",Good. Switching them up.
6,25,221,"00:12:43,092 --> 00:12:44,730",-Pick one.-Left.
6,25,222,"00:12:45,692 --> 00:12:47,728",-Thank you.-You're welcome.
6,25,223,"00:12:49,892 --> 00:12:52,122",-Ross.-Joey.
6,25,224,"00:12:54,332 --> 00:12:56,243",-We should just switch.-Absolutely.
6,25,225,"00:12:59,772 --> 00:13:01,524",I miss this apartment.
6,25,226,"00:13:01,732 --> 00:13:03,962","Now, this is a grownup's apartment."
6,25,227,"00:13:04,212 --> 00:13:06,487","I should be with a grownup, you know?"
6,25,228,"00:13:06,892 --> 00:13:10,851",You're saying you need to bewith someone more mature.
6,25,229,"00:13:11,412 --> 00:13:12,606",Maybe someone with. . .
6,25,230,"00:13:13,972 --> 00:13:16,532",. . .a license to practice medicine.
6,25,231,"00:13:16,812 --> 00:13:18,450",Or a mustache.
6,25,232,"00:13:19,812 --> 00:13:22,326",Let's face it. I'm not a kid anymore.
6,25,233,"00:13:22,572 --> 00:13:25,325",I need to be with someonewho wants the same things.
6,25,234,"00:13:25,532 --> 00:13:29,730","Coming to my work and telling meyou love me, I want that!"
6,25,235,"00:13:30,372 --> 00:13:33,921","Talking about pig sex over lunch,I don't want that!"
6,25,236,"00:13:35,212 --> 00:13:36,725",I think that's fair.
6,25,237,"00:13:36,932 --> 00:13:39,924",Fair? Please.Don't even talk to me about fair.
6,25,238,"00:13:40,172 --> 00:13:42,925",Fair would've been youwanting to marry me then.
6,25,239,"00:13:43,172 --> 00:13:45,447",Or Chandler wanting to marry me now.
6,25,240,"00:13:45,692 --> 00:13:48,923","Believe me, nothing about thisis fair. Nothing."
6,25,241,"00:13:49,172 --> 00:13:51,925",-Nothing! Nothing!-It's okay.
6,25,242,"00:13:56,132 --> 00:13:57,724",Nothing.
6,25,243,"00:14:02,092 --> 00:14:03,286",I don't know.
6,25,244,"00:14:03,572 --> 00:14:05,130",I don't know.
6,25,245,"00:14:06,212 --> 00:14:07,406",I know.
6,25,246,"00:14:11,412 --> 00:14:13,767",I have to figure. . .
6,25,247,"00:14:14,012 --> 00:14:16,480",". . .some stuff, before I can. . . ."
6,25,248,"00:14:16,692 --> 00:14:18,125",I understand.
6,25,249,"00:14:19,212 --> 00:14:21,328",Take as much time as you want.
6,25,250,"00:14:22,212 --> 00:14:24,089","1 0, 20 minutes, if you need it."
6,25,251,"00:14:25,772 --> 00:14:28,366",I'll be here. Not smoking.
6,25,252,"00:14:44,492 --> 00:14:45,925",Where is she?
6,25,253,"00:14:46,172 --> 00:14:47,969",I'm not scared of you.
6,25,254,"00:14:49,772 --> 00:14:52,332",She's not here. And please come in.
6,25,255,"00:14:53,612 --> 00:14:54,931",Scotch on the rocks. . .
6,25,256,"00:14:55,132 --> 00:14:57,441",". . .with a twist, on a coaster."
6,25,257,"00:14:57,692 --> 00:14:59,125",Monica?
6,25,258,"00:15:00,932 --> 00:15:03,207","Okay, she was here. But she left."
6,25,259,"00:15:03,452 --> 00:15:04,771",Where did she go?
6,25,260,"00:15:05,012 --> 00:15:07,401",She said she had to think things over.
6,25,261,"00:15:07,772 --> 00:15:11,845","Oh, my God. I can't believe this.I thought you were a good guy."
6,25,262,"00:15:12,092 --> 00:15:13,764","Look, nothing happened."
6,25,263,"00:15:14,012 --> 00:15:17,721",Nothing happened? Nothing?You didn't tell her you love her?
6,25,264,"00:15:17,972 --> 00:15:20,532","Well, all right, one thing happened."
6,25,265,"00:15:21,012 --> 00:15:22,525",You know what you did?
6,25,266,"00:15:22,732 --> 00:15:24,927",My girlfriend is thinking things over.
